Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
VMC,823007,27608352768,33.2448,0.18548621237277985,0.6999834775924683,1.6106404066085815,-0.7244309782981873,-0.16483378410339355,0.229,"Vulcan Materials Company (NYSE: VMC) is an American company based in Birmingham, Alabama. It is principally engaged in the production, distribution and sale of construction materials. Vulcan is the largest producer of construction materials, primarily gravel, crushed stone, and sand, and employs approximately 12,000 people at over 400 facilities. Vulcan serves 22 states, the District of Columbia, Mexico, Canada, Bahamas and the U.S. Virgin Islands. Vulcan's innovative Crescent Market project led to construction of a large quarry and deep water seaport on the Yucatán Peninsula of Mexico, just south of Cancun.  This quarry supplies Tampa, New Orleans, Houston, and Brownsville, Texas, as well as other Gulf coast seaports, with crushed limestone via large 62,000-ton self-discharging ships.
"
TFX,295084,9916764160,27.055128,0.19839540123939514,0.6645339727401733,1.5355045795440674,-0.7073394060134888,-0.11501772701740265,0.2217,"Teleflex Incorporated, headquartered in Wayne, Pennsylvania, is an American provider of specialty medical devices for a range of procedures in critical care and surgery. Teleflex has annual revenues of $2.4 billion, operations in 40 countries, and more than 15,000 employees. By 2011, the company had substantially realigned to focus on its current business as a medical-device manufacturer, having undergone several years of active acquisitions and divestitures.[4] Teleflex has been associated with Irish corporate tax avoidance tools.[5] Teleflex's chief executive officer (CEO) is Liam J. Kelly; Kelly is also the company's president and former chief operating officer.[6]
"
BRK.B,3096046,767747883008,8.872888,0.22482526302337646,0.7310810089111328,1.5967330932617188,-0.7828539609909058,-0.1336791217327118,0.1246,"Berkshire Hathaway Inc. (/ˈbɜːrkʃər/) is an American multinational conglomerate holding company headquartered in Omaha, Nebraska, United States. Its main business and source of capital is insurance, from which it invests the float (the retained premiums) in a broad portfolio of subsidiaries, equity positions and other securities. The company has been overseen since 1965 by its chairman and CEO Warren Buffett and (since 1978) vice chairman Charlie Munger, who are known for their advocacy of value investing principles. Under their direction, the company's book value has grown at an average rate of 20%, compared to about 10% from the S&P 500 index with dividends included over the same period, while employing large amounts of capital and minimal debt.[4]
"
TSCO,1176625,21683257344,19.460938,0.2953645586967468,0.9065711498260498,2.0114941596984863,-0.9479480981826782,-0.22397154569625854,0.2178,"Tractor Supply Company (also known as TSCO or TSC), founded in 1938, is an American retail chain of stores that sells products for home improvement, agriculture, lawn and garden maintenance, livestock, equine and pet care for recreational farmers and ranchers, pet owners, and landowners. The company has 2,000 stores and is headquartered in Brentwood, Tennessee. It is publicly traded on the NASDAQ under the ticker symbol TSCO and is a Fortune 500 company.
"
PNR,1138450,10189030400,19.948221,0.19237913191318512,0.7041203379631042,1.6945997476577759,-0.7895624041557312,-0.1346820592880249,0.2404,"Pentair plc (PNR) is an American water treatment company incorporated in Ireland with tax residency in UK, with its main U.S. office in Golden Valley, Minnesota.[6] Pentair was founded in the US, with 65% of company's revenue coming from the US and Canada as of 2017. PNR was reorganized in 2014, shifting the corporate domicile from Switzerland to Ireland.[7]
"
ANSS,457443,24996777984,51.938625,0.29353800415992737,0.9107187986373901,2.0742714405059814,-0.9231029152870178,-0.13397590816020966,0.2576,"Ansys, Inc. is an American multinational company with its headquarters based in Canonsburg, Pennsylvania. It develops and markets CAE/multiphysics engineering simulation software for product design, testing and operation and offers its products and services to customers worldwide.
"
GL,508551,11040994304,12.543898,0.3137173354625702,1.0072213411331177,2.2120349407196045,-1.0350580215454102,-0.17197196185588837,0.1514,"Globe Life (GL) is an American financial services holding company listed on the New York Stock Exchange which operates through its wholly owned subsidiaries providing life insurance, annuity, and supplemental health insurance products. The company is based in McKinney, Texas.
"
PFE,26958064,176492724224,17.081966,0.0,0.0,0.0,0.0,0.0,0.2135,"
40°45′01″N 73°58′21″W﻿ / ﻿40.75028°N 73.97250°W﻿ / 40.75028; -73.97250
"
ADM,2639139,38888808448,10.140473,0.30761611461639404,0.8568913340568542,2.0593044757843018,-0.9400178790092468,-0.1647195965051651,0.209,"The Archer-Daniels-Midland Company, commonly known as ADM, is an American multinational food processing and commodities trading corporation founded in 1902 and headquartered in Chicago, Illinois. The company operates more than 270 plants and 420 crop procurement facilities worldwide, where cereal grains and oilseeds are processed into products used in food, beverage, nutraceutical, industrial, and animal feed markets worldwide.
"
VZ,22877137,151431692288,7.247485,0.23822365701198578,0.7621061205863953,1.647242784500122,-0.7859699130058289,-0.1369239240884781,0.2962,"Verizon Communications Inc. (/vəˈraɪzən/) is an American multinational telecommunications conglomerate. The company is incorporated in Delaware, and headquartered at 1095 Avenue of the Americas in Midtown Manhattan, New York City.[3] Verizon's capital stock is a component of the Dow Jones Industrial Average.[10]
"
HPQ,7784193,27098335232,11.768241,0.28382936120033264,0.872428297996521,1.9231338500976562,-0.9203340411186218,-0.15207539498806,0.2409,"HP Inc. is an American multinational information technology company headquartered in Palo Alto, California, that develops personal computers (PCs), printers and related supplies, as well as 3D printing solutions. It was formed on November 1, 2015, as the legal successor of the original Hewlett-Packard after the company's enterprise product and business services divisions were spun off as a new publicly traded company, Hewlett Packard Enterprise.[2]
"
AEE,1516579,20628502528,18.386417,0.09793999791145325,0.5615361928939819,1.140777826309204,-0.5312108993530273,-0.09821934998035431,0.1994,"Martin J. Lyons, Jr. (Ameren Services Chairman & President)
"
CBOE,704660,17885130752,27.832512,0.27910128235816956,0.8720493316650391,2.0789291858673096,-0.9290179014205933,-0.19993877410888672,0.1587,"Cboe Global Markets is an American company that owns the Chicago Board Options Exchange and the stock exchange operator BATS Global Markets.
"
GRMN,680090,22119778304,21.330257,0.28224897384643555,0.9927646517753601,2.2221367359161377,-1.0587786436080933,-0.1953689008951187,0.1542,"Garmin Ltd. (shortened to Garmin, stylized as GARMIN, and formerly known as ProNav) is an American, Swiss-domiciled multinational technology company founded in 1989 by Gary Burrell and Min Kao in Lenexa, Kansas, United States, with headquarters in Olathe, Kansas.[2][3] Since 2010, the company is legally incorporated in Schaffhausen, Switzerland.[4]
"
IFF,2262529,18559444992,N/A,0.26022231578826904,0.9535686373710632,2.0866732597351074,-1.0364917516708374,-0.21578538417816162,0.458,"International Flavors & Fragrances is an American corporation that produces flavors, fragrances, and cosmetic actives, which it markets globally. It is headquartered in New York City and has creative, sales, and manufacturing facilities in 44 different countries. The company is a member of the S&P 500 Index.
"
ABNB,6649982,78396153856,14.919707,0.3264325261116028,1.0255016088485718,2.3093454837799072,-1.0436991453170776,-0.2325987070798874,0.3423,"Airbnb, Inc. (/ˌɛərˌbiːɛnˈbiː/ AIR-BEE-en-BEE) is an American San Francisco-based company operating an online marketplace for short- and long-term homestays and experiences. The company acts as a broker and charges a commission from each booking. The company was founded in 2008 by Brian Chesky, Nathan Blecharczyk, and Joe Gebbia. Airbnb is a shortened version of its original name, AirBedandBreakfast.com. Airbnb is the most well-known company for short-term housing rentals.[5][6]
"
AMP,437617,34044035072,15.260909,0.3422758877277374,0.9344791769981384,2.1622116565704346,-1.0209282636642456,-0.13906067609786987,0.1946,"Ameriprise Financial, Inc. is a diversified financial services company and bank holding company incorporated in Delaware and headquartered in Minneapolis, Minnesota.[1] It provides financial planning products and services, including wealth management, asset management, insurance, annuities, and estate planning.[1]
"
GLW,3432506,23829176320,41.07353,0.25665029883384705,0.7592825889587402,1.7924892902374268,-0.8354427814483643,-0.1283903419971466,0.1875,"Corning Incorporated (/ˈkoʊrniːnɡ/) is an American multinational technology company that specializes in specialty glass, ceramics, and related materials and technologies including advanced optics, primarily for industrial and scientific applications. The company was named Corning Glass Works until 1989.[3] Corning divested its consumer product lines (including CorningWare and Visions Pyroceram-based cookware, Corelle Vitrelle tableware, and Pyrex glass bakeware) in 1998 by selling the Corning Consumer Products Company subsidiary (now known as Corelle Brands) to Borden.
"
PRU,1428401,34176450560,57.76074,0.27267691493034363,0.927534818649292,2.0872433185577393,-1.0010251998901367,-0.15557800233364105,0.1916,"Prudential Financial, Inc. is an American Fortune Global 500 and Fortune 500 company whose subsidiaries provide insurance, retirement planning, investment management, and other products and services to both retail and institutional customers throughout the United States and in over 40 other countries. In 2019, Prudential was the largest insurance provider in the United States with $815.1 billion in total assets.
"
